id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
45700921,Luxe Private Studio Near Downtown Denver! CDC Safe,181205324,Plushy,,Globeville,39.77103,-104.99734,Entire home/apt,45,2,8,2020-12-18,1.41,2,295
45702292,Perry Street Oasis -- One Block to Sloan's Lake,370338467,Nicole,,West Colfax,39.74295,-105.03819,Entire home/apt,175,29,5,2021-01-25,1.25,1,0
45708299,Designer Studio in Denver's Historic District,218978124,Jessica,,Capitol Hill,39.73909,-104.97356,Entire home/apt,88,29,1,2020-11-23,0.23,1,89
45710801,Brand new Sloan's Lake townhome with rooftop views,8915997,Raksha,,West Colfax,39.74422,-105.03217,Entire home/apt,145,2,3,2021-03-03,1.10,1,15
45711737,Sunny and cozy bedroom in the center of Denver.,273432981,Anastasia,,Virginia Village,39.68194,-104.91212,Private room,56,29,21,2021-01-20,3.89,2,331
45720276,Cozy West Highlands Cottage - Amazing Location!,107400066,Ehren,,West Highland,39.76196,-105.04902,Entire home/apt,176,1,20,2021-03-22,3.61,1,98
45721396,Basement Suite w/ Private Bathroom & Kitchenette.,273432981,Anastasia,,Virginia Village,39.68162,-104.91235,Private room,70,29,5,2021-02-01,0.91,2,64
45724176,"Private, Cozy and Quiet in the♥of Capital Hill",8514755,Brandon,,Capitol Hill,39.72851,-104.97621,Entire home/apt,132,1,45,2021-03-29,7.76,1,47
45725617,SANITIZED - 30+days Spacious 2BE/2BA Condo5min2DT🐶,9691307,Gretchen & Jim,,Washington Park West,39.7028,-104.97538,Entire home/apt,99,30,1,2021-03-22,1,11,208
45726494,Quiet Room Northeast Denver,11495188,Eirin,,Gateway - Green Valley Ranch,39.78062,-104.80109,Private room,40,30,1,2020-11-05,0.21,1,335
45734227,Modern Studio Steps from Tennyson Street,43977375,Meghan,,Berkeley,39.77106,-105.04403,Entire home/apt,110,2,18,2021-03-28,3.12,1,302
45741274,Modern 2BR Guest Apt in Denver Art District,362187052,Evan & Joe,,Baker,39.72377,-104.99626,Entire home/apt,135,2,26,2021-03-29,4.53,1,60
45751275,Newly updated apartment in Cap Hill,192655287,Lauren,,Capitol Hill,39.73574,-104.98489,Entire home/apt,100,2,2,2020-12-26,0.37,1,3
45756035,Professionally maintained apt | 1BR in Denver,359071917,Kia,,City Park,39.74158,-104.95294,Entire home/apt,121,90,0,,,142,360
45756042,Professionally maintained apt | 1BR in Denver,359071917,Kia,,City Park,39.74158,-104.95294,Entire home/apt,114,90,0,,,142,360
45756783,Ballarat Chill Apartment In DTC With A Pool & Gym.,213457607,Debbie,,Southmoor Park,39.63508,-104.91203,Private room,119,29,0,,,1,177
45764936,DIA Bed&Breakfast #2,368504087,Edith,,Gateway - Green Valley Ranch,39.77571,-104.75073,Private room,59,29,0,,,6,365
45765236,DIA Bed&Breakfast # 3,368504087,Edith,,Gateway - Green Valley Ranch,39.77754,-104.74923,Private room,59,29,2,2020-10-18,0.36,6,365
45767042,Home Close to Everything: City Views+Mnt Getaways!,15910418,Andrea,,Villa Park,39.7286,-105.02583,Entire home/apt,197,2,12,2021-03-28,2.52,1,70
45767206,"Aloha Park Hill - 2-bedroom, 1-bath *NEW*",370944955,Optima,,Northeast Park Hill,39.76331,-104.92224,Entire home/apt,90,30,1,2021-01-19,0.42,4,64
45768649,Cozy Denver Home w/ Beautiful yard and front porch,161438461,Maya,,Berkeley,39.77346,-105.03792,Entire home/apt,75,2,5,2021-03-04,1.21,1,41
45770629,Everything you need | 1BR in Denver,368944610,Carolyn,,Cherry Creek,39.71776,-104.94948,Entire home/apt,184,31,0,,,10,293
45770640,Everything you need | 2BR in Denver,368944610,Carolyn,,Cherry Creek,39.71776,-104.94948,Entire home/apt,243,31,0,,,10,260
45771015,Charming Baker Row House - 2 Miles from Downtown,229865390,Brian,,Baker,39.71719,-104.9939,Entire home/apt,100,30,3,2021-03-02,0.82,1,264
45774339,Bright & Spacious Home in W. Highlands/Sloans Lake,17683421,David,,Sloan Lake,39.75246,-105.02605,Entire home/apt,110,30,3,2021-02-21,0.73,1,39
45780717,Luxurious Uptown Denver Penthouse with City Views,371139938,Zach,,North Capitol Hill,39.74679,-104.97939,Entire home/apt,219,3,18,2021-03-15,3.27,1,0
45782271,Casa Del Flora minutes from Downtown Denver,371095834,Mary,,Westwood,39.70681,-105.03429,Entire home/apt,102,29,20,2021-01-31,3.55,1,42
45783182,Deluxe King Guest Room,360560535,Kathryn,,CBD,39.74792,-104.99283,Private room,89,1,41,2021-03-28,7.50,26,265
45783268,Deluxe King Room at Boutique Hotel,360560535,Kathryn,,CBD,39.74765,-104.9929,Private room,89,1,33,2021-03-23,6.60,26,249
45785043,Bright loft in the heart of Denver,40856458,Sam,,Five Points,39.76113,-104.99679,Entire home/apt,100,2,8,2021-02-21,1.86,1,0
45785332,Wash Park Caserio,334032158,Eric,,Washington Park West,39.69969,-104.97839,Entire home/apt,275,3,1,2021-02-27,0.94,1,86
45787698,"Comfortable Queen bedroom, Suite Life",352372616,Dorothy,,Gateway - Green Valley Ranch,39.78393,-104.73503,Private room,60,29,0,,,1,365
45787990,3b/2 Family home perfect for relocations and pets,24147617,Natalie,,North Park Hill,39.75737,-104.91675,Entire home/apt,298,29,0,,,1,217
45788985,NEW! City House (RINO/DT area) w. Private Yard,7917646,Stephanie,,Globeville,39.77746,-104.98476,Entire home/apt,200,2,6,2021-03-21,1.27,1,4
45803041,Escape to Denver King stile,370987920,Daniel,,East Colfax,39.73936,-104.89445,Private room,4500,29,1,2020-12-12,0.28,1,180
45804782,"Sunny, Stylish North Denver Home Next to Downtown",10086231,Emily,,Jefferson Park,39.75708,-105.02367,Entire home/apt,139,2,11,2021-03-07,1.99,1,1
45811642,Beautiful historical home on quiet leafy street!,18320139,Julie,,Cheesman Park,39.73036,-104.96915,Entire home/apt,150,29,0,,,1,180
45817397,"ENTIRELY PRIVATE , Ground Level 2 Bedroom 420 OK",371447266,Mervin,,North Park Hill,39.7612,-104.90536,Entire home/apt,168,2,16,2021-03-29,3.06,1,207
45829216,Completely Remodeled Private Congress Park 1BR,57943377,Kristy,,Congress Park,39.72807,-104.95995,Entire home/apt,79,2,11,2021-03-21,3.75,1,0
45830309,★★★★★HIGHLAND HIDEOUT★★★★★ FULL Kitchen I PARKING,2619306,Zack,,Highland,39.76321,-105.02269,Entire home/apt,168,1,14,2020-12-27,2.82,8,0
45832225,DIA Bed&Breakfast 4,368504087,Edith,,Gateway - Green Valley Ranch,39.77698,-104.75065,Private room,59,29,1,2020-10-17,0.18,6,365
45832431,Downtown Denver Loft Style 2BR Apartment,356830178,Theo,,CBD,39.74449,-104.99495,Entire home/apt,151,29,16,2021-02-28,3.12,9,263
45832639,Downtown Denver 2BR Apartment - Open Plan Living!,356830178,Theo,,CBD,39.74223,-104.99273,Entire home/apt,167,29,18,2021-02-05,3.55,9,245
45847228,Serene Studio Retreat--home away from home!,20739244,Mark + Shahana,,Chaffee Park,39.79036,-105.02395,Entire home/apt,116,2,28,2021-03-16,6.51,2,350
45849722,Union Station/LoDo Condo - Downtown Oasis,69123721,Heather,,Auraria,39.75077,-105.00456,Entire home/apt,155,29,0,,,1,16
45862850,Fully Renovated Condo Near Colorado Boulevard,349338319,Alex,,Goldsmith,39.67435,-104.91698,Entire home/apt,80,29,14,2021-03-02,2.53,1,93
45862989,Modern Luxury Home in the Heart of Denver,209410229,Erica,,Five Points,39.75666,-104.98654,Entire home/apt,600,1,12,2021-02-28,2.38,1,200
45863602,"Modern, Spacious Townhouse Blocks from Downtown",24599187,Jeff,,Lincoln Park,39.73432,-105.00187,Entire home/apt,229,1,4,2021-03-28,2.31,1,0
45864787,Warm & Cozy Half-Duplex Bungalow,83048466,Ashley,,Sunnyside,39.77013,-105.01937,Entire home/apt,175,3,3,2021-02-10,0.63,1,134
45865501,"Secluded, 420 friendly, Entire Apartment, Gated.",274256672,Chrant,,Windsor,39.69783,-104.88337,Entire home/apt,150,29,20,2021-03-08,3.97,1,175
45865527,townhouse near cherry creek reservoir,235264831,Brandon,,Hampden South,39.64918,-104.88157,Private room,40,29,0,,,1,30
45877458,Newly-renovated carriage house in heart of RiNo!,187875664,Jeanine,,Five Points,39.76018,-104.9798,Entire home/apt,149,1,34,2021-03-28,8.43,1,92
45881671,Sunlit apartment on tree lined street VII,193108199,Amy,,Cheesman Park,39.73298,-104.97147,Entire home/apt,93,30,1,2021-03-02,1,10,28
45882751,"Steps from RiNo, downtown with a roof deck!",12036106,Jay,,Five Points,39.75353,-104.97542,Entire home/apt,442,1,11,2021-03-20,2.10,2,145
45883547,Downtown Designer House!,83939156,Graham,,Baker,39.72381,-104.99244,Entire home/apt,260,29,2,2021-01-01,0.43,2,0
45884173,Spacious living area and room steps from RiNo,12036106,Jay,,Five Points,39.75353,-104.97747,Private room,139,29,2,2020-11-16,0.42,2,67
45895701,Bright Spacious 2 Bedroom Home near City Park,162462178,Caroll,,Skyland,39.75877,-104.95974,Entire home/apt,325,5,1,2021-02-01,0.52,4,87
45896152,"29+ Bright, clean, affordable apartment",167563754,Christine,,Montclair,39.73807,-104.91971,Entire home/apt,65,30,1,2020-12-16,0.29,1,134
45897230,NEW! Modern Living in Mile High City w/ Pano Views,121718072,Evolve Vacation Rental,,Highland,39.76437,-105.00902,Entire home/apt,454,3,7,2021-02-01,1.32,10,348
45899564,Spacious 2BR Suite in Amazing Location!,372107522,Mike,,Regis,39.78406,-105.02913,Entire home/apt,65,3,11,2021-03-22,2.16,1,313
45901928,Comfortable 1BR Apt in historic Downtown building,356830178,Theo,,CBD,39.74487,-104.99482,Entire home/apt,140,29,20,2021-02-28,3.80,9,245
45908426,Enjoy the Luxuries of Our Premier King Room,360560535,Kathryn,,CBD,39.74611,-104.99319,Private room,109,1,5,2021-03-08,1.65,26,317
45913670,"Upper Unit w/ Treehouse in Backyard, King Beds",301714537,Jeff,,Hampden,39.66157,-104.9217,Entire home/apt,132,1,34,2021-03-28,6.38,4,117
45914773,Congress Park stylish condo w/private entr&patio,43967211,Stephanie,,Congress Park,39.73699,-104.95615,Entire home/apt,100,30,3,2021-03-02,0.71,1,176
45923615,2BR Guest Suite w/ Large Den & Private Entrance!,372568158,Sydne,,Ruby Hill,39.68714,-105.02216,Entire home/apt,66,3,12,2021-03-07,2.57,1,147
45928225,Newly Renovated Historic Property Near Downtown,35922916,Evan,,West Highland,39.75869,-105.03015,Entire home/apt,150,30,1,2021-02-27,1,1,0
45934383,3 bedroom house in Curtis Park.  Sleeps 8.,101640748,Steven,,Five Points,39.75682,-104.97835,Entire home/apt,126,30,0,,,1,201
45935645,Colorado Proud,112904801,Mara,,Congress Park,39.73248,-104.9552,Entire home/apt,175,1,18,2021-03-08,5.05,1,79
45938192,The right place to stay,372414088,Yidnekachew,,Gateway - Green Valley Ranch,39.76982,-104.7591,Private room,120,29,0,,,1,180
45949540,Commuter friendly & Unique Art-Deco Master Bedroom,252428254,Ally,,Hampden South,39.64617,-104.88524,Private room,50,30,1,2020-11-01,0.20,2,90
45955688,Denver Dahlia Cottage,8255085,Kyla,,South Park Hill,39.74355,-104.93154,Entire home/apt,120,1,11,2021-03-13,3.47,1,91
45955742,Cozy Airstream Basecamp (w/yard) In Denver,105732707,Abby,,South Park Hill,39.74509,-104.91238,Entire home/apt,51,1,48,2021-03-29,9.80,1,3
45955926,Relax in comfort | Studio in Denver,359071917,Kia,,West Highland,39.76899,-105.03336,Entire home/apt,97,30,0,,,142,360
45961227,Rest easy and live life | 1BR in Denver,359071917,Kia,,University Park,39.67527,-104.95898,Entire home/apt,108,30,0,,,142,360
45987327,Historic Townhome for rent in the heart of Denver,5439691,Kate,,North Capitol Hill,39.74333,-104.97351,Entire home/apt,108,30,2,2021-02-07,0.49,1,24
45990760,Sweet Retreat in the Heart of Denver,372811069,Anya,,Washington Park West,39.70545,-104.98743,Private room,40,2,15,2021-03-21,3.69,1,61
45993034,Well-kept apartment home | Studio in Denver,359071917,Kia,,Highland,39.75646,-105.00797,Entire home/apt,89,30,0,,,142,310
45993045,Well-kept apartment home | 2BR in Denver,359071917,Kia,,Highland,39.75646,-105.00797,Entire home/apt,137,30,0,,,142,360
45996447,Beautiful Townhouse in the heart of Northfield!,163853595,Michelle,,Stapleton,39.7861,-104.89067,Entire home/apt,175,2,8,2021-03-07,1.92,1,37
46006673,Conveniently located 2nd floor apartment VIII,193108199,Amy,,Cheesman Park,39.73279,-104.97267,Entire home/apt,150,30,1,2021-01-31,0.50,10,43
46007471,3 Bed Long Term at The Coloradan - Must See!,370927518,Renee,,Union Station,39.75415,-105.00068,Entire home/apt,220,90,0,,,4,365
46009905,Downtown Denver-walking distance to all the action,372947178,David,,Lincoln Park,39.73739,-105.00216,Entire home/apt,250,2,2,2021-03-21,0.65,1,0
46019134,Cozy 2-Bedroom Condo - RiNo,30554813,Natalie,,Whittier,39.75774,-104.97326,Entire home/apt,130,2,14,2021-03-28,3.13,1,1
46020513,Historic Row House | 5 Star Location | Fast WiFi,3529088,Joice,,Five Points,39.76127,-104.97701,Entire home/apt,116,1,11,2021-01-17,2.52,1,232
46026944,Kasa Denver | 1BD/1BA with Self Check-In + Free Parking | Union Station,379711454,,,Union Station,39.75646,-105.00305,Entire home/apt,224,2,11,2021-03-23,2.39,9,360
46047848,"Private Home, Yard and Garage in Trendy District",13784247,Kathryn,,Cole,39.7668,-104.96343,Entire home/apt,149,14,5,2021-02-25,1.11,1,141
46053330,30+ days Mid Century condo in the heart of Denver.,152507325,Veronica,,CBD,39.74657,-104.99585,Entire home/apt,90,30,3,2021-03-08,0.74,1,0
46054479,"Perfect urban stay/ Cherry Cr bike path, Wash Pk,",58942068,Terrie,,Speer,39.71857,-104.97765,Entire home/apt,135,30,0,,,1,180
46058269,Denver Apt,347036002,Malik,,Gateway - Green Valley Ranch,39.77628,-104.80107,Entire home/apt,600,29,0,,,1,0
46070572,Lux King Suite with Private entrance,315045893,Jeremy,,Regis,39.78879,-105.04071,Entire home/apt,100,30,0,,,1,351
46071432,NEW UNIT: Private Apartment Minutes from Downtown!,7439581,,,Sunnyside,39.77329,-105.01379,Entire home/apt,141,1,4,2021-03-28,2.22,1,172
46072622,"Heart of Denver! 
Spacious and Near City Park",143782575,Laura,,Congress Park,39.73227,-104.94575,Entire home/apt,68,29,16,2021-01-31,3.36,1,0
46073526,Tailored Historic Curtis Park,7656786,Julia,,Five Points,39.75603,-104.97963,Entire home/apt,85,29,0,,,2,0
46081645,Beautiful Guest House in Hip Denver Neighborhood,373482356,Amanda,,Berkeley,39.77915,-105.03496,Entire home/apt,139,3,13,2021-03-20,2.89,1,63
46087425,"Mid-Mod, Well Located Condo in Cheesman, Denver CO",78469637,Steven,,Congress Park,39.73701,-104.95856,Entire home/apt,80,30,1,2021-03-13,1,1,130
46092308,"Private, Cozy Guest Room in Historic Home",373383839,Ryan,,Highland,39.76325,-105.01932,Private room,95,2,0,,,2,14
46099704,Well-equipped apartment home | 1BR in Denver,359071917,Kia,,Civic Center,39.72932,-104.98859,Entire home/apt,123,30,0,,,142,360
46099784,Homey place just for you | 2BR in Denver,359071917,Kia,,CBD,39.75184,-104.99174,Entire home/apt,474,30,0,,,142,321
46099790,Everything you need | 2BR in Denver,368944610,Carolyn,,Cherry Creek,39.71776,-104.94948,Entire home/apt,257,31,0,,,10,343
46099796,Brilliant apartment home | 2BR in Denver,342643084,P C H,,Hampden South,39.62995,-104.90241,Entire home/apt,131,30,0,,,1,361
46102095,Charming and comfy 3BR apt in Denver Art District,90044514,Alek,,Lincoln Park,39.72764,-104.99915,Entire home/apt,120,29,3,2021-01-31,0.64,1,47
46105669,Downtown central,67063415,V,,Union Station,39.75379,-104.99981,Entire home/apt,180,29,0,,,1,365
46107036,"Clean, comfortable apartment | 2BR in Denver",359071917,Kia,,Baker,39.71146,-104.99284,Entire home/apt,125,90,0,,,142,360
46109491,"Family Friendly 
Luxury Home near Denver airport",338822088,Mimi,,Gateway - Green Valley Ranch,39.7946,-104.73767,Entire home/apt,170,30,1,2021-01-31,0.50,1,364
46122704,Great for couples! Unbeatable Mountain Views!,302966573,Samuel,,Berkeley,39.77688,-105.04285,Entire home/apt,155,2,29,2021-03-22,5.84,3,51
46131449,*updated pictures on 11/11* 1 br 1 ba 670 sq ft,373839285,Kailey,,Kennedy,39.65884,-104.85176,Entire home/apt,80,29,0,,,1,180
46136054,"Dreamy Denver Home, 7 minutes walk to the park",5364995,Niley,,Washington Park,39.70786,-104.96652,Entire home/apt,399,29,1,2021-01-02,0.34,1,0
46137139,Private Studio in Cherry Creek minutes to downtown,204370893,Timothy,,Washington Virginia Vale,39.69832,-104.92674,Entire home/apt,72,1,14,2021-03-18,2.92,1,94
46140661,Spacious Park Front Home - Wash Park - Tempurpedic,48154305,Brandon,,Washington Park West,39.70374,-104.97353,Entire home/apt,134,2,11,2021-03-08,2.62,1,46
46155696,Monthly/Weekly Cap Hill Furnished Studio-Suite #22,83080215,Tony,,Cheesman Park,39.73905,-104.96435,Entire home/apt,61,29,7,2021-03-11,2.39,8,344
46155726,Monthly/Weekly Cap Hill Furnished Studio-Suite #31,83080215,Tony,,Cheesman Park,39.73863,-104.96466,Entire home/apt,50,29,1,2020-12-17,0.29,8,279
46156052,Beautiful Denver Townhome  - Heart of the city!,238770723,Rebecca,,North Capitol Hill,39.74474,-104.9789,Entire home/apt,139,1,15,2021-03-22,3.31,1,0
46156938,Denver RiNo 1BD/1.5BA Corner Loft,186966466,Johnny & Carly,,Five Points,39.75988,-104.98808,Entire home/apt,133,2,17,2021-03-01,3.89,1,183
46157277,Monthly Furnished Apt Few Blocks South Downtown,338377982,Anthony,,Baker,39.71356,-104.99022,Entire home/apt,50,29,1,2020-11-30,0.25,5,220
46160197,Cozy Apartment in the heart of Highlands Ranch,153438372,Katie,,Jefferson Park,39.7503,-105.02303,Entire home/apt,75,29,1,2020-11-25,0.24,1,339
46173360,"420 Inside | Self Check-In | Sauna, Game Room, Gym",23644492,Aaron,,Gateway - Green Valley Ranch,39.7966,-104.76327,Private room,99,1,24,2021-02-28,5.03,2,69
46177666,Creative Sanctuary in Five Points Denver,26721139,Melanie Rose,,Five Points,39.75703,-104.97384,Entire home/apt,297,3,9,2021-03-21,1.99,1,137
46190508,"Cozy Victoria, Sleeps 2",159515205,Holiday,,Cheesman Park,39.7387,-104.96434,Hotel room,87,1,1,2020-12-01,0.25,6,107
46194281,A home you will love | 2BR in Denver,359071917,Kia,,Five Points,39.75386,-104.99014,Entire home/apt,135,30,0,,,142,361
46195949,"Fresh, Light-Filled Apt In Historic LoHi Landmark",373383839,Ryan,,Highland,39.76341,-105.01977,Entire home/apt,179,2,0,,,2,0
46197752,Trendy 1bd Near RINO/Coors Field w/ Mountain Views,24126092,Tyler,,Five Points,39.75792,-104.98705,Entire home/apt,99,2,10,2021-03-28,2.44,1,0
46201703,Loft style LoDo Condo/30 Day Rental,124857163,Ron And Stacy,,Union Station,39.74936,-105.00127,Entire home/apt,100,30,1,2021-02-17,0.73,1,15
46216453,"NEW! Chic Denver Home w/ Deck+Grill, 5 Mi to Dtwn!",126644161,Evolve Vacation Rental,,Rosedale,39.6772,-104.98336,Entire home/apt,115,30,0,,,1,302
46217068,Comfy 8-Person Group Room in the Heart of Denver!,48873476,Hostel Fish,,Five Points,39.75246,-104.99099,Private room,324,1,0,,,31,177
46217330,2 Private Rooms in Amazing Hostel for 16 Guests!,48873476,Hostel Fish,,Five Points,39.75182,-104.99073,Private room,629,1,0,,,31,172
46217796,Private 8-Person Room in Denver's Best Hostel!!,48873476,Hostel Fish,,Five Points,39.75364,-104.99271,Private room,314,1,0,,,31,177
46218058,Great 10-Person Private Room in Downtown Denver!!,48873476,Hostel Fish,,Five Points,39.75377,-104.99281,Private room,360,1,0,,,31,0
46218195,6-Person Private Room w/Amazing Bunks & Full Bar!,48873476,Hostel Fish,,Five Points,39.75373,-104.99148,Private room,224,1,1,2021-03-07,1,31,179
46260832,Denver Sunnyside Retreat 3B/3.5B,52702618,Connor,,Sunnyside,39.77214,-105.00945,Entire home/apt,450,3,1,2021-03-11,1,1,0
46261989,Cozy 1 BDRM Walkable Neighborhood Near Downtown,44393390,Tim,,Highland,39.76644,-105.0096,Entire home/apt,118,2,5,2021-01-10,1.40,2,120
46262841,Private Suite w/ EVERYTHING in the ❤ of Denver!,188477823,,,East Colfax,39.73341,-104.88963,Entire home/apt,85,3,13,2021-03-21,4.94,1,172
46263199,Entire house in beautiful and safe neighborhood,23108551,Gabrielle,,University Hills,39.65377,-104.93184,Entire home/apt,127,1,3,2021-03-27,0.95,1,19
46276109,Entire Hotel w/ Private Cocktail Bar & Restaurant,312409268,"Life House, Lower Highlands",,Highland,39.76816,-105.00475,Entire home/apt,3999,29,0,,,8,276
46277896,Modern Studio in New Townhome w/ Private Entrance!,5804853,Natalie,,Globeville,39.77024,-104.9977,Entire home/apt,84,3,16,2021-03-18,5.00,1,231
46281457,Beautifully furnished historic loft in LoDo,17622086,Kent,,Union Station,39.75449,-104.9979,Entire home/apt,150,30,0,,,1,363
